#|seed
£|1
#|MoveX|MoveY|CamX|CamY|ButtonKeyCodes
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|-0,0003770116
0|0|0|-0,001788878
0|0|0|-0,002325264
0|0|0|-0,002877063
0|0|0|-0,00385119
0|0|0|-0,004905465
0|0|0|-0,007078753
0|0|0,0009133979|-0,01042038
0|0|0,006807479|-0,01732249
0|0|0,01096909|-0,02243357
0|0|0,01777565|-0,03161379
0|0|0,0273936|-0,03987844
0|0|0,04006957|-0,04655244
0|0|0,05724317|-0,05100383
0|0|0,06790923|-0,05113638
0|0|0,07249318|-0,04846062
-0,1466874|0|0,07360294|-0,04432367
-0,3895168|0|0,06587775|-0,03479511
-0,4751946|0|0,0598357|-0,02934802
-0,5242881|0|0,02375296|-0,01649325
-0,5393966|0|0,01766158|-0,004150209
-0,5597422|0|0,007464088|0
-0,5797489|0|0|0
-0,5827253|0,01274506|0|0
-0,5161498|0,2298786|0|0
-0,4414736|0,4063585|0|0
-0,3584331|0,5580468|-0,0002629528|0
-0,33756|0,6847551|-0,007088003|0
-0,3170636|0,8115765|-0,01254434|-0,003176083
-0,2839454|0,8911507|-0,01380824|-0,005497339
-0,2363591|0,9470259|-0,01412576|-0,006776651
-0,2016961|0,9733623|-0,01433538|-0,007510328
-0,1682764|1|-0,001610083|-0,003949836
-0,1484582|1|0|-0,001449783
-0,1399432|1|0|-0,000481823
-0,1363262|1|0|-0,0001673897
-0,1327469|0,9964961|0|0
0|0,5609479|0|0
0|0,07868012|-0,02441574|0
0|0|-0,0353315|0
0|0|-0,04976151|0
0|0|-0,0616699|0
0|0|-0,07302339|0
0|0|-0,09091218|0
0|0|-0,09091218|0
0|0|-0,09091218|0
0|0|-0,08201557|-0,004199532
0|0|-0,005401776|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|-0,00341345
0|0|0|-0,01186923
0|0|5,641369E-05|-0,02370055
0|0|0,00484073|-0,03382098
0|0|0,004809902|-0,03691907
0|0|0|-0,0242431
0|0|0|-0,01063
0|0|0|-0,008971519
0|0|0|-0,01699265
0|0|0,003407284|-0,04419727
0|0|0,008071376|-0,05191014
0|0|0,0115548|-0,05987578
0|0|0,004177955|-0,0575576
0|0|0|-0,02496753
0|0|0|-0,01559311
0,006452975|0|-0,004248855|-0,01073481
